Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL4108765,,None,543.63,2,3.31,BDBM200360,CCC(=O)OC(C)n1nnc(-c2c(-c3ccc(C(=O)N(c4ncccc4C)[C@@H]4CCCNC4)cc3)cnn2C)n1,IC50,=',4390.0,nM,5.36,,356463,UO_0000065,9.86,0.18,02.05,04.03,0,CHEMBL3887821,"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.",B,BAO_0000219,cell-based format,None,None,None,HeLa,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,CHEMBL3308376,,,
CHEMBL4109932,,None,517.01,1,2.22,BDBM200343,Cn1ncc(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)c1C(=O)NS(C)(=O)=O,IC50,=',14300.0,nM,4.84,,356449,UO_0000065,9.37,0.19,2.62,3.84,0,CHEMBL3887821,"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.",B,BAO_0000219,cell-based format,None,None,None,HeLa,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,CHEMBL3308376,,,
CHEMBL4109014,,None,573.66,2,3.92,BDBM200354,Cc1cccnc1N(C(=O)c1ccc(-c2cnn(C)c2-c2nnn(C(C)OC(=O)OC(C)C)n2)cc1)[C@@H]1CCCNC1,IC50,=',592.0,nM,6.23,,356458,UO_0000065,10.86,0.20,2.31,4.38,0,CHEMBL3887821,"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.",B,BAO_0000219,cell-based format,None,None,None,HeLa,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,CHEMBL3308376,,,
CHEMBL42526,,None,307.35,0,01.07,3a,CCOC(=O)[C@H](Cc1ccc(OCC2CO2)cc1)NC(C)=O,Ratio,=',1000.0,M-1 min-1,,,,,,,,,0,CHEMBL813410,Ratio of the kinetic constants (ki X 10e3) versus Ki was reported,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1125161,1,Scientific Literature,J Med Chem,1990,None,,,
CHEMBL42526,,None,307.35,0,01.07,3a,CCOC(=O)[C@H](Cc1ccc(OCC2CO2)cc1)NC(C)=O,Ratio,=',3900.0,,,,,,,,,,0,CHEMBL813411,Ratio of the kinetic constants kH versus ki was reported,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1125161,1,Scientific Literature,J Med Chem,1990,None,,,
CHEMBL4635142,,None,923.94,2,6.47,Example 17,COC[C@@H]1NC(=O)[C@H](C)N(Cc2ncc(Cl)cc2Oc2ccc(-c3cnc(CN(C)C)n3C)cc2)C(=O)C[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@](Cc3ccc(Cl)cc3)(C2)NC1=O,Imax,=',102.6,%,,,,UO_0000187,,,,,0,CHEMBL4622705,Inhibition of human PCSK9 by Alexa Fluor 647 staining based TR-FRET assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4619822,1,Scientific Literature,ACS Med Chem Lett,2020,None,,,
CHEMBL4111921,,None,601.71,2,4.56,BDBM200352,CCOC(=O)OC(n1nnc(-c2c(-c3ccc(C(=O)N(c4ncccc4C)[C@@H]4CCCNC4)cc3)cnn2C)n1)C(C)(C)C,IC50,=',22900.0,nM,4.64,,356456,UO_0000065,7.71,0.14,0.08,3.26,0,CHEMBL3887821,"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.",B,BAO_0000219,cell-based format,None,None,None,HeLa,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,CHEMBL3308376,,,
CHEMBL3961039,,None,556.02,1,4.21,BDBM200330,CCOC(=O)O[C@@H](C)OC(=O)c1c(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)cnn1C,IC50,=',7300.0,nM,5.14,,356391,UO_0000065,9.24,0.18,0.93,4.11,0,CHEMBL3887820,"AlphaLISA Assay: An in-vitro AlphaLISA assay (Perkin Elmer) was developed in order to quantitate the level of PCSK9 secreted into the cell culture media following compound treatment. To detect and measure PCSK9 protein an in-house generated anti-PCSK9 antibody was coupled to AlphaLISA acceptor beads by an external vendor (PerkinElmer) and a second internally developed anti-PCSK9 antibody with an epiptope distinct from that of the acceptor beads was biotinylated in house. Streptavidin coated-donor beads (Perkin Elmer) are also included in the assay mixture which then binds the biotinylated anti-PCSK9 antibody and in the presence of PCSK9 this donor complex and acceptor beads are brought into close proximity. Upon excitation of the donor beads at 680 nm singlet oxygen molecules are released that trigger an energy transfer cascade within the acceptor beads resolving as a single peak of light emitted at 615 nm. The ability of compound to modulate PCSK9 protein levels in conditioned media by AlphaLISA was assessed in the human hepatocellular carcinoma cell line Huh7, stably over-expressing human PCSK9.",B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,None,,,
CHEMBL4114503,,None,506.96,1,2.30,BDBM200340,Cn1ncc(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)c1C(=O)Nc1nnn[nH]1,IC50,>',20000.0,nM,,,356398,UO_0000065,,,,,0,CHEMBL3887820,"AlphaLISA Assay: An in-vitro AlphaLISA assay (Perkin Elmer) was developed in order to quantitate the level of PCSK9 secreted into the cell culture media following compound treatment. To detect and measure PCSK9 protein an in-house generated anti-PCSK9 antibody was coupled to AlphaLISA acceptor beads by an external vendor (PerkinElmer) and a second internally developed anti-PCSK9 antibody with an epiptope distinct from that of the acceptor beads was biotinylated in house. Streptavidin coated-donor beads (Perkin Elmer) are also included in the assay mixture which then binds the biotinylated anti-PCSK9 antibody and in the presence of PCSK9 this donor complex and acceptor beads are brought into close proximity. Upon excitation of the donor beads at 680 nm singlet oxygen molecules are released that trigger an energy transfer cascade within the acceptor beads resolving as a single peak of light emitted at 615 nm. The ability of compound to modulate PCSK9 protein levels in conditioned media by AlphaLISA was assessed in the human hepatocellular carcinoma cell line Huh7, stably over-expressing human PCSK9.",B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,None,,,
CHEMBL4111921,,None,601.71,2,4.56,BDBM200352,CCOC(=O)OC(n1nnc(-c2c(-c3ccc(C(=O)N(c4ncccc4C)[C@@H]4CCCNC4)cc3)cnn2C)n1)C(C)(C)C,IC50,>',20000.0,nM,,,356411,UO_0000065,,,,,0,CHEMBL3887820,"AlphaLISA Assay: An in-vitro AlphaLISA assay (Perkin Elmer) was developed in order to quantitate the level of PCSK9 secreted into the cell culture media following compound treatment. To detect and measure PCSK9 protein an in-house generated anti-PCSK9 antibody was coupled to AlphaLISA acceptor beads by an external vendor (PerkinElmer) and a second internally developed anti-PCSK9 antibody with an epiptope distinct from that of the acceptor beads was biotinylated in house. Streptavidin coated-donor beads (Perkin Elmer) are also included in the assay mixture which then binds the biotinylated anti-PCSK9 antibody and in the presence of PCSK9 this donor complex and acceptor beads are brought into close proximity. Upon excitation of the donor beads at 680 nm singlet oxygen molecules are released that trigger an energy transfer cascade within the acceptor beads resolving as a single peak of light emitted at 615 nm. The ability of compound to modulate PCSK9 protein levels in conditioned media by AlphaLISA was assessed in the human hepatocellular carcinoma cell line Huh7, stably over-expressing human PCSK9.",B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,None,,,
CHEMBL4115360,,None,570.98,1,3.11,BDBM200338,Cn1ncc(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)c1C(=O)NS(=O)(=O)C(F)(F)F,IC50,=',5800.0,nM,5.24,,356445,UO_0000065,9.17,0.19,2.13,4.15,0,CHEMBL3887821,"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.",B,BAO_0000219,cell-based format,None,None,None,HeLa,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,CHEMBL3308376,,,
CHEMBL42526,,None,307.35,0,01.07,3a,CCOC(=O)[C@H](Cc1ccc(OCC2CO2)cc1)NC(C)=O,kH,=',13.8,s-1,,,,,,,,,0,CHEMBL814093,Inhibitory activity against subtilisin,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1125161,1,Scientific Literature,J Med Chem,1990,None,,,
CHEMBL4643586,,None,495.63,1,5.46,3f,Cc1cn(-c2cc(CN3CCC[C@H](N)C3)cc(NC(=O)c3ccc(C)c(Oc4ccccc4)c3)c2)cn1,Activity,,,,,,Not Active,,,,,,0,CHEMBL4628026,Binding affinity to biotinylated recombinant human PCSK9 at 0.2 to 0.4 uM incubated for 2 mins followed by further incubation for 10 mins by biolayer interferometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4627281,1,Scientific Literature,Bioorg Med Chem,2020,None,,,
CHEMBL4111131,,None,439.90,0,3.23,BDBM200322,Cn1ncc(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)c1C(=O)O,IC50,=',18000.0,nM,4.75,,356434,UO_0000065,10.79,0.21,1.51,4.73,0,CHEMBL3887821,"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.",B,BAO_0000219,cell-based format,None,None,None,HeLa,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,CHEMBL3308376,,,
CHEMBL4110287,,None,571.69,2,3.95,BDBM200368,CCC(OC(=O)C(C)C)n1nnc(-c2c(-c3ccc(C(=O)N(c4ncccc4C)[C@@H]4CCCNC4)cc3)cnn2C)n1,IC50,=',10700.0,nM,4.97,,356471,UO_0000065,8.69,0.16,01.02,3.74,0,CHEMBL3887821,"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.",B,BAO_0000219,cell-based format,None,None,None,HeLa,None,,,,CHEMBL2929,Subtilisin/kexin type 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3886461,37,BindingDB Database,,2016,CHEMBL3308376,,,
